Time,Lane 1 Flow (Veh/5 Minutes)
06/01/2018 13:30:00,489
06/01/2018 13:35:00,548
06/01/2018 13:40:00,472
06/01/2018 13:45:00,542
06/01/2018 13:50:00,561
06/01/2018 13:55:00,492
06/01/2018 14:00:00,532
06/01/2018 14:05:00,525
06/01/2018 14:10:00,556
06/01/2018 14:15:00,596
06/01/2018 14:20:00,572
06/01/2018 14:25:00,560
06/01/2018 14:30:00,560
06/01/2018 14:35:00,593
06/01/2018 14:40:00,571
06/01/2018 14:45:00,520
06/01/2018 14:50:00,468
06/01/2018 14:55:00,493
06/01/2018 15:00:00,477
06/01/2018 15:05:00,550
06/01/2018 15:10:00,536
06/01/2018 15:15:00,489
06/01/2018 15:20:00,458
06/01/2018 15:25:00,437
06/01/2018 15:30:00,532
06/01/2018 15:35:00,589
06/01/2018 15:40:00,583
06/01/2018 15:45:00,532
06/01/2018 15:50:00,504
06/01/2018 15:55:00,511
06/01/2018 16:00:00,542
06/01/2018 16:05:00,518
06/01/2018 16:10:00,516
06/01/2018 16:15:00,540
06/01/2018 16:20:00,524
06/01/2018 16:25:00,558
06/01/2018 16:30:00,550
06/01/2018 16:35:00,599
06/01/2018 16:40:00,597
06/01/2018 16:45:00,578
06/01/2018 16:50:00,549
06/01/2018 16:55:00,571
06/01/2018 17:00:00,573
06/01/2018 17:05:00,597
06/01/2018 17:10:00,577
06/01/2018 17:15:00,613
06/01/2018 17:20:00,548
06/01/2018 17:25:00,536
06/01/2018 17:30:00,534
06/01/2018 17:35:00,536
06/01/2018 17:40:00,545
06/01/2018 17:45:00,573
06/01/2018 17:50:00,512
06/01/2018 17:55:00,504
06/01/2018 18:00:00,476
06/01/2018 18:05:00,469
06/01/2018 18:10:00,476
06/01/2018 18:15:00,471
06/01/2018 18:20:00,466
06/01/2018 18:25:00,433
06/01/2018 18:30:00,466
06/01/2018 18:35:00,442
06/01/2018 18:40:00,450
06/01/2018 18:45:00,424
06/01/2018 18:50:00,390
06/01/2018 18:55:00,408
06/01/2018 19:00:00,466
06/01/2018 19:05:00,397
06/01/2018 19:10:00,443
06/01/2018 19:15:00,437
06/01/2018 19:20:00,412
06/01/2018 19:25:00,389
06/01/2018 19:30:00,385
06/01/2018 19:35:00,419
06/01/2018 19:40:00,424
06/01/2018 19:45:00,367
06/01/2018 19:50:00,425
06/01/2018 19:55:00,394
06/01/2018 20:00:00,375
06/01/2018 20:05:00,326
06/01/2018 20:10:00,420
06/01/2018 20:15:00,373
06/01/2018 20:20:00,398
06/01/2018 20:25:00,406
06/01/2018 20:30:00,367
06/01/2018 20:35:00,385
06/01/2018 20:40:00,400
06/01/2018 20:45:00,391
06/01/2018 20:50:00,397
06/01/2018 20:55:00,371
06/01/2018 21:00:00,464
06/01/2018 21:05:00,394
06/01/2018 21:10:00,405
06/01/2018 21:15:00,412
06/01/2018 21:20:00,399
06/01/2018 21:25:00,356
06/01/2018 21:30:00,389
06/01/2018 21:35:00,376
06/01/2018 21:40:00,362
06/01/2018 21:45:00,358
06/01/2018 21:50:00,328
06/01/2018 21:55:00,326
06/01/2018 22:00:00,331
06/01/2018 22:05:00,326
06/01/2018 22:10:00,339
06/01/2018 22:15:00,309
06/01/2018 22:20:00,314
06/01/2018 22:25:00,294
06/01/2018 22:30:00,289
06/01/2018 22:35:00,276
06/01/2018 22:40:00,284
06/01/2018 22:45:00,281
06/01/2018 22:50:00,216
06/01/2018 22:55:00,221
06/01/2018 23:00:00,225
06/01/2018 23:05:00,203
06/01/2018 23:10:00,206
06/01/2018 23:15:00,233
06/01/2018 23:20:00,194
06/01/2018 23:25:00,233
06/01/2018 23:30:00,210
06/01/2018 23:35:00,213
06/01/2018 23:40:00,193
06/01/2018 23:45:00,162
06/01/2018 23:50:00,158
06/01/2018 23:55:00,160
06/04/2018 00:00:00,112
06/04/2018 00:05:00,87
06/04/2018 00:10:00,83
06/04/2018 00:15:00,68
06/04/2018 00:20:00,72
06/04/2018 00:25:00,83
06/04/2018 00:30:00,71
06/04/2018 00:35:00,66
06/04/2018 00:40:00,50
06/04/2018 00:45:00,63
06/04/2018 00:50:00,34
06/04/2018 00:55:00,39
06/04/2018 01:00:00,39
06/04/2018 01:05:00,56
06/04/2018 01:10:00,48
06/04/2018 01:15:00,41
06/04/2018 01:20:00,42
06/04/2018 01:25:00,38
06/04/2018 01:30:00,28
06/04/2018 01:35:00,36
06/04/2018 01:40:00,29
06/04/2018 01:45:00,29
06/04/2018 01:50:00,41
06/04/2018 01:55:00,33
06/04/2018 02:00:00,31
06/04/2018 02:05:00,29
06/04/2018 02:10:00,36
06/04/2018 02:15:00,32
06/04/2018 02:20:00,35
06/04/2018 02:25:00,24
06/04/2018 02:30:00,24
06/04/2018 02:35:00,21
06/04/2018 02:40:00,12
06/04/2018 02:45:00,18
06/04/2018 02:50:00,18
06/04/2018 02:55:00,13
06/04/2018 03:00:00,18
06/04/2018 03:05:00,16
06/04/2018 03:10:00,18
06/04/2018 03:15:00,21
06/04/2018 03:20:00,11
06/04/2018 03:25:00,22
06/04/2018 03:30:00,13
06/04/2018 03:35:00,18
06/04/2018 03:40:00,17
06/04/2018 03:45:00,19
06/04/2018 03:50:00,19
06/04/2018 03:55:00,20
06/04/2018 04:00:00,22
06/04/2018 04:05:00,15
06/04/2018 04:10:00,20
06/04/2018 04:15:00,26
06/04/2018 04:20:00,16
06/04/2018 04:25:00,24
06/04/2018 04:30:00,23
06/04/2018 04:35:00,32
06/04/2018 04:40:00,36
06/04/2018 04:45:00,38
06/04/2018 04:50:00,22
06/04/2018 04:55:00,25
06/04/2018 05:00:00,26
06/04/2018 05:05:00,31
06/04/2018 05:10:00,38
06/04/2018 05:15:00,57
06/04/2018 05:20:00,48
06/04/2018 05:25:00,57
06/04/2018 05:30:00,55
06/04/2018 05:35:00,57
06/04/2018 05:40:00,71
06/04/2018 05:45:00,78
06/04/2018 05:50:00,81
06/04/2018 05:55:00,95
06/04/2018 06:00:00,92
06/04/2018 06:05:00,110
06/04/2018 06:10:00,96
06/04/2018 06:15:00,119
06/04/2018 06:20:00,98
06/04/2018 06:25:00,120
06/04/2018 06:30:00,118
06/04/2018 06:35:00,138
06/04/2018 06:40:00,188
06/04/2018 06:45:00,182
06/04/2018 06:50:00,171
06/04/2018 06:55:00,185
06/04/2018 07:00:00,184
06/04/2018 07:05:00,213
06/04/2018 07:10:00,257
06/04/2018 07:15:00,254
06/04/2018 07:20:00,265
06/04/2018 07:25:00,268
06/04/2018 07:30:00,255
06/04/2018 07:35:00,279
06/04/2018 07:40:00,321
06/04/2018 07:45:00,354
06/04/2018 07:50:00,260
06/04/2018 07:55:00,269
06/04/2018 08:00:00,271
06/04/2018 08:05:00,271
06/04/2018 08:10:00,274
06/04/2018 08:15:00,268
06/04/2018 08:20:00,282
06/04/2018 08:25:00,285
06/04/2018 08:30:00,266
06/04/2018 08:35:00,280
06/04/2018 08:40:00,297
06/04/2018 08:45:00,303
06/04/2018 08:50:00,281
06/04/2018 08:55:00,269
06/04/2018 09:00:00,244
06/04/2018 09:05:00,290
06/04/2018 09:10:00,267
06/04/2018 09:15:00,268
06/04/2018 09:20:00,285
06/04/2018 09:25:00,382
06/04/2018 09:30:00,333
06/04/2018 09:35:00,284
06/04/2018 09:40:00,299
06/04/2018 09:45:00,328
06/04/2018 09:50:00,318
06/04/2018 09:55:00,301
06/04/2018 10:00:00,266
06/04/2018 10:05:00,291
06/04/2018 10:10:00,288
06/04/2018 10:15:00,302
06/04/2018 10:20:00,294
06/04/2018 10:25:00,322
06/04/2018 10:30:00,266
06/04/2018 10:35:00,311
06/04/2018 10:40:00,300
06/04/2018 10:45:00,316
06/04/2018 10:50:00,309
06/04/2018 10:55:00,337
06/04/2018 11:00:00,340
06/04/2018 11:05:00,307
06/04/2018 11:10:00,367
06/04/2018 11:15:00,354
06/04/2018 11:20:00,360
06/04/2018 11:25:00,326
06/04/2018 11:30:00,347
06/04/2018 11:35:00,343
06/04/2018 11:40:00,390
06/04/2018 11:45:00,366
06/04/2018 11:50:00,365
06/04/2018 11:55:00,379
06/04/2018 12:00:00,361
06/04/2018 12:05:00,396
06/04/2018 12:10:00,387
06/04/2018 12:15:00,417
06/04/2018 12:20:00,375
06/04/2018 12:25:00,389
06/04/2018 12:30:00,391
06/04/2018 12:35:00,386
06/04/2018 12:40:00,406
06/04/2018 12:45:00,398
06/04/2018 12:50:00,355
06/04/2018 12:55:00,394
06/04/2018 13:00:00,400
06/04/2018 13:05:00,395
06/04/2018 13:10:00,431
06/04/2018 13:15:00,440
06/04/2018 13:20:00,415
06/04/2018 13:25:00,435
06/04/2018 13:30:00,391
06/04/2018 13:35:00,419
06/04/2018 13:40:00,467
06/04/2018 13:45:00,465
06/04/2018 13:50:00,443
06/04/2018 13:55:00,465
06/04/2018 14:00:00,414
06/04/2018 14:05:00,426
06/04/2018 14:10:00,492
06/04/2018 14:15:00,521
06/04/2018 14:20:00,529
06/04/2018 14:25:00,539
06/04/2018 14:30:00,508
06/04/2018 14:35:00,570
06/04/2018 14:40:00,570
06/04/2018 14:45:00,589
06/04/2018 14:50:00,546
06/04/2018 14:55:00,544
06/04/2018 15:00:00,512
06/04/2018 15:05:00,554
06/04/2018 15:10:00,583
06/04/2018 15:15:00,572
06/04/2018 15:20:00,545
06/04/2018 15:25:00,521
06/04/2018 15:30:00,509
06/04/2018 15:35:00,539
06/04/2018 15:40:00,508
06/04/2018 15:45:00,471
06/04/2018 15:50:00,502
06/04/2018 15:55:00,562
06/04/2018 16:00:00,487
06/04/2018 16:05:00,466
06/04/2018 16:10:00,539
06/04/2018 16:15:00,515
06/04/2018 16:20:00,528
06/04/2018 16:25:00,513
06/04/2018 16:30:00,523
06/04/2018 16:35:00,500
06/04/2018 16:40:00,539
06/04/2018 16:45:00,547
06/04/2018 16:50:00,517
06/04/2018 16:55:00,262
06/04/2018 17:00:00,476
06/04/2018 17:05:00,511
06/04/2018 17:10:00,547
06/04/2018 17:15:00,538
06/04/2018 17:20:00,578
06/04/2018 17:25:00,518
06/04/2018 17:30:00,538
06/04/2018 17:35:00,578
06/04/2018 17:40:00,442
06/04/2018 17:45:00,493
06/04/2018 17:50:00,541
06/04/2018 17:55:00,547
06/04/2018 18:00:00,573
06/04/2018 18:05:00,505
06/04/2018 18:10:00,481
06/04/2018 18:15:00,500
06/04/2018 18:20:00,474
06/04/2018 18:25:00,509
06/04/2018 18:30:00,425
06/04/2018 18:35:00,468
06/04/2018 18:40:00,398
06/04/2018 18:45:00,415
06/04/2018 18:50:00,388
06/04/2018 18:55:00,360
06/04/2018 19:00:00,401
06/04/2018 19:05:00,365
06/04/2018 19:10:00,384
06/04/2018 19:15:00,381
06/04/2018 19:20:00,402
06/04/2018 19:25:00,340
06/04/2018 19:30:00,356
06/04/2018 19:35:00,392
06/04/2018 19:40:00,408
06/04/2018 19:45:00,379
06/04/2018 19:50:00,360
06/04/2018 19:55:00,352
06/04/2018 20:00:00,373
06/04/2018 20:05:00,341
06/04/2018 20:10:00,332
06/04/2018 20:15:00,343
06/04/2018 20:20:00,316
06/04/2018 20:25:00,316
06/04/2018 20:30:00,289
06/04/2018 20:35:00,317
06/04/2018 20:40:00,269
06/04/2018 20:45:00,308
06/04/2018 20:50:00,318
06/04/2018 20:55:00,315
06/04/2018 21:00:00,323
06/04/2018 21:05:00,334
06/04/2018 21:10:00,306
06/04/2018 21:15:00,293
06/04/2018 21:20:00,316
06/04/2018 21:25:00,294
06/04/2018 21:30:00,277
06/04/2018 21:35:00,229
06/04/2018 21:40:00,267
06/04/2018 21:45:00,235
06/04/2018 21:50:00,229
06/04/2018 21:55:00,221
06/04/2018 22:00:00,226
06/04/2018 22:05:00,254
06/04/2018 22:10:00,231
06/04/2018 22:15:00,225
06/04/2018 22:20:00,200
06/04/2018 22:25:00,180
06/04/2018 22:30:00,194
06/04/2018 22:35:00,204
06/04/2018 22:40:00,177
06/04/2018 22:45:00,147
06/04/2018 22:50:00,140
06/04/2018 22:55:00,155
06/04/2018 23:00:00,121
06/04/2018 23:05:00,133
06/04/2018 23:10:00,121
06/04/2018 23:15:00,136
06/04/2018 23:20:00,106
06/04/2018 23:25:00,110
06/04/2018 23:30:00,108
06/04/2018 23:35:00,113
06/04/2018 23:40:00,108
06/04/2018 23:45:00,102
06/04/2018 23:50:00,96
06/04/2018 23:55:00,102
06/05/2018 00:00:00,75
06/05/2018 00:05:00,84
06/05/2018 00:10:00,94
06/05/2018 00:15:00,81
06/05/2018 00:20:00,75
06/05/2018 00:25:00,61
06/05/2018 00:30:00,63
06/05/2018 00:35:00,59
06/05/2018 00:40:00,45
06/05/2018 00:45:00,57
06/05/2018 00:50:00,53
06/05/2018 00:55:00,45
06/05/2018 01:00:00,46
06/05/2018 01:05:00,47
06/05/2018 01:10:00,46
06/05/2018 01:15:00,38
06/05/2018 01:20:00,47
06/05/2018 01:25:00,40
06/05/2018 01:30:00,28
06/05/2018 01:35:00,27
06/05/2018 01:40:00,31
06/05/2018 01:45:00,31
06/05/2018 01:50:00,29
06/05/2018 01:55:00,27
06/05/2018 02:00:00,29
06/05/2018 02:05:00,28
06/05/2018 02:10:00,27
06/05/2018 02:15:00,21
06/05/2018 02:20:00,29
06/05/2018 02:25:00,31
06/05/2018 02:30:00,20
06/05/2018 02:35:00,21
06/05/2018 02:40:00,13
06/05/2018 02:45:00,10
06/05/2018 02:50:00,22
06/05/2018 02:55:00,21
06/05/2018 03:00:00,25
06/05/2018 03:05:00,19
06/05/2018 03:10:00,12
06/05/2018 03:15:00,18
06/05/2018 03:20:00,16
06/05/2018 03:25:00,17
06/05/2018 03:30:00,19
06/05/2018 03:35:00,19
06/05/2018 03:40:00,17
06/05/2018 03:45:00,18
06/05/2018 03:50:00,19
06/05/2018 03:55:00,12
06/05/2018 04:00:00,23
06/05/2018 04:05:00,15
06/05/2018 04:10:00,23
06/05/2018 04:15:00,17
06/05/2018 04:20:00,16
06/05/2018 04:25:00,26
06/05/2018 04:30:00,25
06/05/2018 04:35:00,27
06/05/2018 04:40:00,29
06/05/2018 04:45:00,30
06/05/2018 04:50:00,30
06/05/2018 04:55:00,26
06/05/2018 05:00:00,30
06/05/2018 05:05:00,43
06/05/2018 05:10:00,41
06/05/2018 05:15:00,50
06/05/2018 05:20:00,41
06/05/2018 05:25:00,53
06/05/2018 05:30:00,56
06/05/2018 05:35:00,72
06/05/2018 05:40:00,76
06/05/2018 05:45:00,87
06/05/2018 05:50:00,83
06/05/2018 05:55:00,86
06/05/2018 06:00:00,87
06/05/2018 06:05:00,119
06/05/2018 06:10:00,129
06/05/2018 06:15:00,109
06/05/2018 06:20:00,115
06/05/2018 06:25:00,132
06/05/2018 06:30:00,139
06/05/2018 06:35:00,152
06/05/2018 06:40:00,179
06/05/2018 06:45:00,193
06/05/2018 06:50:00,197
06/05/2018 06:55:00,179
06/05/2018 07:00:00,174
06/05/2018 07:05:00,218
06/05/2018 07:10:00,230
06/05/2018 07:15:00,255
06/05/2018 07:20:00,262
06/05/2018 07:25:00,248
06/05/2018 07:30:00,273
06/05/2018 07:35:00,310
06/05/2018 07:40:00,319
06/05/2018 07:45:00,356
06/05/2018 07:50:00,285
06/05/2018 07:55:00,310
06/05/2018 08:00:00,265
06/05/2018 08:05:00,256
06/05/2018 08:10:00,262
06/05/2018 08:15:00,289
06/05/2018 08:20:00,278
06/05/2018 08:25:00,253
06/05/2018 08:30:00,264
06/05/2018 08:35:00,278
06/05/2018 08:40:00,301
06/05/2018 08:45:00,315
06/05/2018 08:50:00,300
06/05/2018 08:55:00,311
06/05/2018 09:00:00,280
06/05/2018 09:05:00,303
06/05/2018 09:10:00,260
06/05/2018 09:15:00,281
06/05/2018 09:20:00,276
06/05/2018 09:25:00,254
06/05/2018 09:30:00,329
06/05/2018 09:35:00,268
06/05/2018 09:40:00,297
06/05/2018 09:45:00,314
06/05/2018 09:50:00,323
06/05/2018 09:55:00,268
06/05/2018 10:00:00,307
06/05/2018 10:05:00,305
06/05/2018 10:10:00,323
06/05/2018 10:15:00,288
06/05/2018 10:20:00,276
06/05/2018 10:25:00,282
06/05/2018 10:30:00,340
06/05/2018 10:35:00,307
06/05/2018 10:40:00,298
06/05/2018 10:45:00,314
06/05/2018 10:50:00,301
06/05/2018 10:55:00,337
06/05/2018 11:00:00,327
06/05/2018 11:05:00,361
06/05/2018 11:10:00,344
06/05/2018 11:15:00,332
06/05/2018 11:20:00,361
06/05/2018 11:25:00,330
06/05/2018 11:30:00,313
06/05/2018 11:35:00,348
06/05/2018 11:40:00,380
06/05/2018 11:45:00,324
06/05/2018 11:50:00,322
06/05/2018 11:55:00,376
06/05/2018 12:00:00,415
06/05/2018 12:05:00,392
06/05/2018 12:10:00,418
06/05/2018 12:15:00,369
06/05/2018 12:20:00,419
06/05/2018 12:25:00,357
06/05/2018 12:30:00,425
06/05/2018 12:35:00,410
06/05/2018 12:40:00,431
06/05/2018 12:45:00,403
06/05/2018 12:50:00,401
06/05/2018 12:55:00,421
06/05/2018 13:00:00,404
06/05/2018 13:05:00,459
06/05/2018 13:10:00,439
06/05/2018 13:15:00,458
06/05/2018 13:20:00,435
06/05/2018 13:25:00,401
06/05/2018 13:30:00,455
06/05/2018 13:35:00,467
06/05/2018 13:40:00,434
06/05/2018 13:45:00,508
06/05/2018 13:50:00,470
06/05/2018 13:55:00,485
06/05/2018 14:00:00,433
06/05/2018 14:05:00,493
06/05/2018 14:10:00,517
06/05/2018 14:15:00,572
06/05/2018 14:20:00,543
06/05/2018 14:25:00,526
06/05/2018 14:30:00,499
06/05/2018 14:35:00,545
06/05/2018 14:40:00,602
06/05/2018 14:45:00,609
06/05/2018 14:50:00,595
06/05/2018 14:55:00,554
06/05/2018 15:00:00,564
06/05/2018 15:05:00,562
06/05/2018 15:10:00,594
06/05/2018 15:15:00,550
06/05/2018 15:20:00,552
06/05/2018 15:25:00,486
06/05/2018 15:30:00,511
06/05/2018 15:35:00,545
06/05/2018 15:40:00,589
06/05/2018 15:45:00,620
06/05/2018 15:50:00,567
06/05/2018 15:55:00,527
06/05/2018 16:00:00,563
06/05/2018 16:05:00,541
06/05/2018 16:10:00,555
06/05/2018 16:15:00,551
06/05/2018 16:20:00,511
06/05/2018 16:25:00,513
06/05/2018 16:30:00,545
06/05/2018 16:35:00,532
06/05/2018 16:40:00,516
06/05/2018 16:45:00,569
06/05/2018 16:50:00,535
06/05/2018 16:55:00,503
06/05/2018 17:00:00,555
06/05/2018 17:05:00,541
06/05/2018 17:10:00,528
06/05/2018 17:15:00,566
06/05/2018 17:20:00,527
06/05/2018 17:25:00,513
06/05/2018 17:30:00,493
06/05/2018 17:35:00,503
06/05/2018 17:40:00,490
06/05/2018 17:45:00,507
06/05/2018 17:50:00,522
06/05/2018 17:55:00,592
06/05/2018 18:00:00,536
06/05/2018 18:05:00,525
06/05/2018 18:10:00,504
06/05/2018 18:15:00,482
06/05/2018 18:20:00,474
06/05/2018 18:25:00,509
06/05/2018 18:30:00,493
06/05/2018 18:35:00,494
06/05/2018 18:40:00,439
06/05/2018 18:45:00,472
06/05/2018 18:50:00,457
06/05/2018 18:55:00,435
06/05/2018 19:00:00,406
06/05/2018 19:05:00,406
06/05/2018 19:10:00,412
06/05/2018 19:15:00,374
06/05/2018 19:20:00,396
06/05/2018 19:25:00,403
06/05/2018 19:30:00,395
06/05/2018 19:35:00,382
06/05/2018 19:40:00,370
06/05/2018 19:45:00,388
06/05/2018 19:50:00,371
06/05/2018 19:55:00,327
06/05/2018 20:00:00,349
06/05/2018 20:05:00,377
06/05/2018 20:10:00,385
06/05/2018 20:15:00,353
06/05/2018 20:20:00,372
06/05/2018 20:25:00,323
06/05/2018 20:30:00,316
06/05/2018 20:35:00,344
06/05/2018 20:40:00,301
06/05/2018 20:45:00,341
06/05/2018 20:50:00,383
06/05/2018 20:55:00,356
06/05/2018 21:00:00,272
06/05/2018 21:05:00,352
06/05/2018 21:10:00,357
06/05/2018 21:15:00,339
06/05/2018 21:20:00,364
06/05/2018 21:25:00,330
06/05/2018 21:30:00,302
06/05/2018 21:35:00,291
06/05/2018 21:40:00,285
06/05/2018 21:45:00,279
06/05/2018 21:50:00,264
06/05/2018 21:55:00,241
06/05/2018 22:00:00,249
06/05/2018 22:05:00,240
06/05/2018 22:10:00,231
06/05/2018 22:15:00,222
06/05/2018 22:20:00,225
06/05/2018 22:25:00,202
06/05/2018 22:30:00,223
06/05/2018 22:35:00,203
06/05/2018 22:40:00,202
06/05/2018 22:45:00,152
06/05/2018 22:50:00,160
06/05/2018 22:55:00,150
06/05/2018 23:00:00,131
06/05/2018 23:05:00,184
06/05/2018 23:10:00,187
06/05/2018 23:15:00,148
06/05/2018 23:20:00,155
06/05/2018 23:25:00,120
06/05/2018 23:30:00,110
06/05/2018 23:35:00,151
06/05/2018 23:40:00,132
06/05/2018 23:45:00,111
06/05/2018 23:50:00,100
06/05/2018 23:55:00,122
06/06/2018 00:00:00,106
06/06/2018 00:05:00,123
06/06/2018 00:10:00,101
06/06/2018 00:15:00,96
06/06/2018 00:20:00,67
06/06/2018 00:25:00,75
06/06/2018 00:30:00,77
06/06/2018 00:35:00,51
06/06/2018 00:40:00,61
06/06/2018 00:45:00,58
06/06/2018 00:50:00,47
06/06/2018 00:55:00,55
06/06/2018 01:00:00,47
06/06/2018 01:05:00,47
06/06/2018 01:10:00,43
06/06/2018 01:15:00,49
06/06/2018 01:20:00,38
06/06/2018 01:25:00,39
06/06/2018 01:30:00,41
06/06/2018 01:35:00,42
06/06/2018 01:40:00,32
06/06/2018 01:45:00,40
06/06/2018 01:50:00,27
06/06/2018 01:55:00,39
06/06/2018 02:00:00,37
06/06/2018 02:05:00,27
06/06/2018 02:10:00,28
06/06/2018 02:15:00,38
06/06/2018 02:20:00,25
06/06/2018 02:25:00,35
06/06/2018 02:30:00,20
06/06/2018 02:35:00,35
06/06/2018 02:40:00,28
06/06/2018 02:45:00,23
06/06/2018 02:50:00,26
06/06/2018 02:55:00,27
06/06/2018 03:00:00,17
06/06/2018 03:05:00,32
06/06/2018 03:10:00,13
06/06/2018 03:15:00,16
06/06/2018 03:20:00,22
06/06/2018 03:25:00,15
06/06/2018 03:30:00,23
06/06/2018 03:35:00,19
06/06/2018 03:40:00,23
06/06/2018 03:45:00,21
06/06/2018 03:50:00,17
06/06/2018 03:55:00,12
06/06/2018 04:00:00,20
06/06/2018 04:05:00,21
06/06/2018 04:10:00,19
06/06/2018 04:15:00,22
06/06/2018 04:20:00,18
06/06/2018 04:25:00,24
06/06/2018 04:30:00,21
06/06/2018 04:35:00,15
06/06/2018 04:40:00,37
06/06/2018 04:45:00,42
06/06/2018 04:50:00,33
06/06/2018 04:55:00,30
06/06/2018 05:00:00,35
06/06/2018 05:05:00,42
06/06/2018 05:10:00,39
06/06/2018 05:15:00,36
06/06/2018 05:20:00,55
06/06/2018 05:25:00,61
06/06/2018 05:30:00,69
06/06/2018 05:35:00,64
06/06/2018 05:40:00,73
06/06/2018 05:45:00,93
06/06/2018 05:50:00,103
06/06/2018 05:55:00,87
06/06/2018 06:00:00,69
06/06/2018 06:05:00,114
06/06/2018 06:10:00,103
06/06/2018 06:15:00,118
06/06/2018 06:20:00,114
06/06/2018 06:25:00,122
06/06/2018 06:30:00,113
06/06/2018 06:35:00,156
06/06/2018 06:40:00,176
06/06/2018 06:45:00,192
06/06/2018 06:50:00,169
06/06/2018 06:55:00,192
06/06/2018 07:00:00,175
06/06/2018 07:05:00,218
06/06/2018 07:10:00,241
06/06/2018 07:15:00,266
06/06/2018 07:20:00,273
06/06/2018 07:25:00,250
06/06/2018 07:30:00,300
06/06/2018 07:35:00,324
06/06/2018 07:40:00,350
06/06/2018 07:45:00,340
06/06/2018 07:50:00,305
06/06/2018 07:55:00,328
06/06/2018 08:00:00,273
06/06/2018 08:05:00,274
06/06/2018 08:10:00,292
06/06/2018 08:15:00,298
06/06/2018 08:20:00,266
06/06/2018 08:25:00,291
06/06/2018 08:30:00,293
06/06/2018 08:35:00,274
06/06/2018 08:40:00,296
06/06/2018 08:45:00,337
06/06/2018 08:50:00,284
06/06/2018 08:55:00,300
06/06/2018 09:00:00,257
06/06/2018 09:05:00,280
06/06/2018 09:10:00,303
06/06/2018 09:15:00,283
06/06/2018 09:20:00,260
06/06/2018 09:25:00,288
06/06/2018 09:30:00,258
06/06/2018 09:35:00,300
06/06/2018 09:40:00,278
06/06/2018 09:45:00,318
06/06/2018 09:50:00,281
06/06/2018 09:55:00,271
06/06/2018 10:00:00,285
06/06/2018 10:05:00,266
06/06/2018 10:10:00,304
06/06/2018 10:15:00,283
06/06/2018 10:20:00,290
06/06/2018 10:25:00,302
06/06/2018 10:30:00,314
06/06/2018 10:35:00,330
06/06/2018 10:40:00,316
06/06/2018 10:45:00,331
06/06/2018 10:50:00,345
06/06/2018 10:55:00,349
06/06/2018 11:00:00,318
06/06/2018 11:05:00,347
06/06/2018 11:10:00,341
06/06/2018 11:15:00,370
06/06/2018 11:20:00,346
06/06/2018 11:25:00,382
06/06/2018 11:30:00,349
06/06/2018 11:35:00,362
06/06/2018 11:40:00,362
06/06/2018 11:45:00,406
06/06/2018 11:50:00,391
06/06/2018 11:55:00,382
06/06/2018 12:00:00,362
06/06/2018 12:05:00,443
06/06/2018 12:10:00,397
06/06/2018 12:15:00,454
06/06/2018 12:20:00,368
06/06/2018 12:25:00,390
06/06/2018 12:30:00,412
06/06/2018 12:35:00,430
06/06/2018 12:40:00,409
06/06/2018 12:45:00,411
06/06/2018 12:50:00,425
06/06/2018 12:55:00,419
06/06/2018 13:00:00,420
06/06/2018 13:05:00,466
06/06/2018 13:10:00,475
06/06/2018 13:15:00,535
06/06/2018 13:20:00,464
06/06/2018 13:25:00,464
06/06/2018 13:30:00,453
06/06/2018 13:35:00,429
06/06/2018 13:40:00,453
06/06/2018 13:45:00,492
06/06/2018 13:50:00,491
06/06/2018 13:55:00,503
06/06/2018 14:00:00,484
06/06/2018 14:05:00,475
06/06/2018 14:10:00,507
06/06/2018 14:15:00,559
06/06/2018 14:20:00,522
06/06/2018 14:25:00,533
06/06/2018 14:30:00,559
06/06/2018 14:35:00,578
06/06/2018 14:40:00,626
06/06/2018 14:45:00,545
06/06/2018 14:50:00,563
06/06/2018 14:55:00,523
06/06/2018 15:00:00,558
06/06/2018 15:05:00,577
06/06/2018 15:10:00,611
06/06/2018 15:15:00,578
06/06/2018 15:20:00,602
06/06/2018 15:25:00,586
06/06/2018 15:30:00,605
06/06/2018 15:35:00,571
06/06/2018 15:40:00,522
06/06/2018 15:45:00,550
06/06/2018 15:50:00,531
06/06/2018 15:55:00,581
06/06/2018 16:00:00,546
06/06/2018 16:05:00,521
06/06/2018 16:10:00,579
06/06/2018 16:15:00,606
06/06/2018 16:20:00,580
06/06/2018 16:25:00,540
06/06/2018 16:30:00,546
06/06/2018 16:35:00,538
06/06/2018 16:40:00,567
06/06/2018 16:45:00,568
06/06/2018 16:50:00,565
06/06/2018 16:55:00,562
06/06/2018 17:00:00,571
06/06/2018 17:05:00,603
06/06/2018 17:10:00,560
06/06/2018 17:15:00,525
06/06/2018 17:20:00,572
06/06/2018 17:25:00,534
06/06/2018 17:30:00,588
06/06/2018 17:35:00,499
06/06/2018 17:40:00,520
06/06/2018 17:45:00,576
06/06/2018 17:50:00,519
06/06/2018 17:55:00,519
06/06/2018 18:00:00,596
06/06/2018 18:05:00,586
06/06/2018 18:10:00,520
06/06/2018 18:15:00,545
06/06/2018 18:20:00,539
06/06/2018 18:25:00,517
06/06/2018 18:30:00,476
06/06/2018 18:35:00,467
06/06/2018 18:40:00,458
06/06/2018 18:45:00,478
06/06/2018 18:50:00,443
06/06/2018 18:55:00,374
06/06/2018 19:00:00,370
